BirdID	Cohort	CaptureDate	CaptureTime	Year	Tarsus	Bill	Wing	Mass	Sex	Sex
2109	2005	06-Jul-05	17:10	2005	17.20000076	NA	75	25.60000038	0	female
2114	2005	19-Jun-05	11:55	2005	17	NA	73	25.60000038	0	female
2114	2005	28-Jun-05	17:20	2005	17	NA	73	26.60000038	0	female
2116	2005	15-Nov-05	08:20	2005	18.10000038	13.30000019	76	26.39999962	0	female
2131	2005	16-Jun-05	17:30	2005	18.89999962	NA	75	25.20000076	1	male
2131	2005	01-Jul-05	16:50	2005	18.39999962	NA	76	27.89999962	1	male
2136	2005	01-Jul-05	15:25	2005	18.89999962	NA	78	29.60000038	1	male
2153	2005	28-Jun-05	17:10	2005	19.10000038	NA	75	28.20000076	1	male
2153	2005	17-Nov-05	11:00	2005	19.5	13.30000019	80	30	1	male
2153	2005	31-Jul-06	14:40	2006	18.60000038	12.89999962	78	29.79999924	1	male
2153	2005	07-Feb-07	10:00	2007	19.5	12.89999962	79	28.70000076	1	male
2154	2005	28-Jun-05	17:25	2005	18.29999924	NA	73	26.39999962	1	male
2154	2005	22-Oct-05	NA	2005	NA	NA	NA	NA	1	male
2154	2005	15-Nov-05	11:25	2005	18.5	13	78	26.60000038	1	male
2157	2005	28-Jun-05	18:30	2005	18	NA	76	27.89999962	1	male
2158	2005	28-Jun-05	17:00	2005	16.89999962	NA	75	25.39999962	0	female
2166	2005	28-Jun-05	18:20	2005	16	NA	72	23.20000076	0	female
2166	2005	18-Nov-05	13:30	2005	16.39999962	13.19999981	77	25.5	0	female
2166	2005	29-Jul-06	18:10	2006	16	13	77	26.20000076	0	female
2166	2005	17-Aug-06	17:00	2006	16.20000076	12.89999962	74	26.5	0	female
2166	2005	05-Dec-07	NA	2007	16.79999924	12.10000038	76	23.89999962	0	female
2167	2005	06-Jul-05	17:10	2005	17	NA	72	23.79999924	0	female
2167	2005	15-Nov-05	10:25	2005	16.89999962	12.60000038	75	25.39999962	0	female
2167	2005	11-Jul-06	13:50	2006	16.79999924	13.19999981	74	24.39999962	0	female
2168	2005	16-Jun-05	17:10	2005	15.89999962	NA	69	23.5	0	female
2173	2005	28-May-06	15:30	2006	17	13.19999981	78	25.60000038	1	male
2173	2005	09-Feb-07	15:02	2007	17.5	13.39999962	78	26.5	1	male
2185	2005	01-Jul-05	16:25	2005	16.89999962	NA	71	NA	0	female
2187	2005	16-Jun-05	17:15	2005	17	NA	70	22.79999924	1	male
2187	2005	28-Jun-05	17:50	2005	16.89999962	NA	72	26.60000038	1	male
2187	2005	23-Jul-06	12:15	2006	16.60000038	14.10000038	77	24	1	male
2200	2005	28-Jun-05	18:35	2005	19.5	NA	75	28.79999924	0	female
2200	2005	29-Sep-05	13:00	2005	NA	NA	78	30	0	female
2200	2005	16-Nov-05	15:15	2005	19.29999924	13.69999981	77	33.40000153	0	female
2201	2005	16-Jun-05	17:05	2005	17.5	NA	74	30.20000076	0	female
2202	2005	06-Jul-05	16:00	2005	18.5	NA	75	28.60000038	1	male
2202	2005	17-Nov-05	21:05	2005	18.70000076	13	79	28.20000076	1	male
2202	2005	13-May-06	18:45	2006	18.79999924	13.69999981	80	28.5	1	male
2202	2005	17-Aug-06	17:45	2006	18.5	13.19999981	80	31.5	1	male
2202	2005	23-May-07	17:00	2007	19	13.30000019	79	NA	1	male
2205	2005	12-Oct-05	11:00	2005	NA	NA	80	27.39999962	0	female
2205	2005	22-Oct-05	NA	2005	NA	NA	NA	NA	0	female
2205	2005	17-Nov-05	19:55	2005	17.79999924	13	76	28.5	0	female
2207	2005	19-Jun-05	12:10	2005	18.70000076	NA	75	28	1	male
2232	2005	17-Nov-05	21:05	2005	18	13.30000019	75	25.5	0	female
2232	2005	10-May-06	09:00	2006	18	14	75	24.60000038	0	female
2233	2005	19-Jun-05	11:50	2005	16.70000076	NA	74	23.29999924	1	male
2233	2005	01-Jul-05	16:30	2005	16.70000076	NA	75	NA	1	male
2233	2005	05-Oct-05	13:00	2005	NA	NA	78	23.39999962	1	male
2233	2005	17-Nov-05	20:15	2005	17.10000038	13	78	24.20000076	1	male
2233	2005	29-Jul-06	16:10	2006	16.60000038	13.69999981	78	23.39999962	1	male
2237	2005	28-Jun-05	17:45	2005	17.60000038	NA	73	25.5	0	female
2237	2005	01-Jul-05	16:15	2005	17.5	NA	72	25	0	female
2241	2005	15-Nov-05	15:25	2005	17.39999962	13.80000019	78	27.29999924	1	male
2242	2005	28-Jun-05	17:15	2005	17.55000019	NA	71.5	24.80000019	0	female
2246	2005	28-Jun-05	17:20	2005	19.10000038	NA	77	28.39999962	1	male
2246	2005	01-Jul-05	16:35	2005	19.10000038	NA	77	NA	1	male
2246	2005	07-Jul-06	14:10	2006	19.20000076	13.10000038	80	27.20000076	1	male
2248	2005	16-Jul-05	17:35	2005	17	NA	71	25.60000038	0	female
2248	2005	16-Nov-05	08:55	2005	17.39999962	12.39999962	74	24.39999962	0	female
2255	2005	16-Jun-05	17:20	2005	17	NA	70	25.79999924	0	female
2255	2005	01-Jul-05	16:15	2005	17	NA	72	27.39999962	0	female
2257	2005	16-Jul-05	18:25	2005	16	NA	72	24.79999924	1	male
2257	2005	29-Sep-05	10:00	2005	NA	NA	78	26.89999962	1	male
2257	2005	15-Nov-05	11:20	2005	16.20000076	13.39999962	79	25.5	1	male
2268	2005	05-Jul-05	17:15	2005	16.39999962	NA	71	24.79999924	1	male
2268	2005	16-Oct-05	NA	2005	NA	NA	NA	NA	1	male
2268	2005	17-Nov-05	13:15	2005	16.89999962	13	77	23.5	1	male
2300	2005	19-Jun-05	12:10	2005	16.5	NA	66	18.89999962	0	female
2312	2005	19-Jun-05	12:05	2005	19	NA	75	27.79999924	0	female
2322	2005	19-Jun-05	12:05	2005	18.89999962	NA	76	26.70000076	1	male
2322	2005	28-Jun-05	17:10	2005	18.5	NA	77	28	1	male
2322	2005	01-Jul-05	16:20	2005	18.29999924	NA	77	NA	1	male
2322	2005	04-Oct-05	18:00	2005	NA	NA	80	28.5	1	male
2322	2005	15-Nov-05	14:45	2005	18.79999924	13.30000019	81	27.39999962	1	male
2322	2005	14-May-06	17:05	2006	18.79999924	13.5	80	27.89999962	1	male
2322	2005	16-Aug-06	18:00	2006	18.79999924	13.39999962	79	30.29999924	1	male
2322	2005	10-Feb-07	10:40	2007	18.5	13.69999981	81	28.20000076	1	male
2349	2005	06-Jul-05	15:45	2005	18	NA	75	29.20000076	0	female
2349	2005	19-Nov-05	14:45	2005	18	13.5	76	30.70000076	0	female
2352	2005	16-Jul-05	18:20	2005	18.5	NA	77	28.10000038	1	male
2352	2005	17-Nov-05	18:40	2005	19	13	80	26.70000076	1	male
2353	2005	06-Jul-05	16:00	2005	18.5	NA	79	26	1	male
2353	2005	11-May-06	17:00	2006	NA	13.10000038	80	NA	1	male
2354	2005	14-Jul-05	19:05	2005	17.20000076	NA	77	26.39999962	1	male
2354	2005	17-Nov-05	13:05	2005	17	13.10000038	80	26.20000076	1	male
2356	2005	28-Jun-05	18:20	2005	18	NA	74	26	0	female
2356	2005	01-Jul-05	16:15	2005	18	NA	74	24	0	female
2358	2005	19-Jun-05	11:55	2005	17.29999924	NA	67	18.60000038	1	male
2360	2005	20-Nov-05	10:35	2005	15.80000019	13	74	24.70000076	0	female
2360	2005	07-Jul-06	16:25	2006	15.80000019	13.39999962	73	24.39999962	0	female
2362	2005	28-Jun-05	17:50	2005	15.80000019	NA	74	25.20000076	0	female
2362	2005	16-Nov-05	14:15	2005	16	13.69999981	77	25.79999924	0	female
2366	2005	05-Jul-05	17:20	2005	17.60000038	NA	75	26.60000038	1	male
2366	2005	17-Nov-05	18:05	2005	18	13.39999962	79	27.20000076	1	male
2384	2005	01-Jul-05	16:20	2005	18.29999924	NA	72	NA	0	female
2390	2005	11-Jul-05	14:40	2005	16.5	NA	73	24.60000038	0	female
2390	2005	15-Nov-05	13:20	2005	16.89999962	13	75	25.39999962	0	female
2392	2005	16-Jul-05	18:30	2005	19	NA	75	31	0	female
2394	2005	15-Nov-05	09:00	2005	18.20000076	12.5	77	25.5	0	female
2395	2005	01-Jul-05	16:20	2005	18.89999962	NA	76	28.79999924	1	male
2396	2005	06-Jul-05	16:00	2005	17.79999924	NA	77	25.20000076	1	male
2396	2005	20-Nov-05	15:30	2005	18	13	80	28.20000076	1	male
2403	2005	04-Jul-05	15:30	2005	18.5	NA	76	30.5	1	male
2403	2005	15-Nov-05	14:30	2005	18.5	12.30000019	79	32	1	male
2405	2005	06-Jul-05	17:05	2005	18	NA	74	29.39999962	0	female
2405	2005	20-Nov-05	15:55	2005	18.29999924	12.80000019	77	29.20000076	0	female
2405	2005	26-May-06	14:30	2006	18.10000038	13	76	27.79999924	0	female
2405	2005	08-Feb-07	15:23	2007	18.20000076	12.69999981	77	30.79999924	0	female
2437	2005	14-Jul-05	18:50	2005	18.39999962	NA	72	27.20000076	0	female
2441	2005	18-Jul-05	14:50	2005	17	NA	75	23.89999962	1	male
2446	2005	06-Jul-05	15:50	2005	19	NA	74	27.10000038	0	female
2446	2005	17-Nov-05	19:25	2005	19.29999924	13.30000019	77	27.89999962	0	female
2446	2005	24-May-06	14:45	2006	19	13.60000038	76	28.29999924	0	female
2447	2005	06-Jul-05	18:00	2005	20	NA	74	29.70000076	0	female
2451	2005	11-Jul-05	14:45	2005	17.79999924	NA	75	26.5	1	male
2451	2005	15-Nov-05	14:50	2005	17.60000038	12.69999981	80	28.5	1	male
2453	2005	15-Nov-05	10:50	2005	18.39999962	12.39999962	78	27	1	male
2453	2005	22-Jun-06	11:25	2006	18.5	12.5	78	25.60000038	1	male
2453	2005	10-Feb-07	10:15	2007	18.29999924	13	79	26.89999962	1	male
2461	2005	21-Jul-05	19:05	2005	19.89999962	NA	78	30.5	1	male
2461	2005	17-Nov-05	19:50	2005	19.89999962	12.30000019	80	29.39999962	1	male
2462	2005	15-Jul-05	15:55	2005	19.29999924	NA	77	31.20000076	1	male
2464	2005	20-Jul-05	15:55	2005	20	NA	77	30.39999962	1	male
2464	2005	16-Nov-05	11:30	2005	20.10000038	13	80	29.20000076	1	male
2475	2005	04-Jul-05	15:20	2005	18.39999962	NA	70	27.39999962	1	male
2475	2005	17-Nov-05	17:55	2005	18.79999924	13.80000019	79	27.20000076	1	male
2479	2005	16-Jul-05	17:40	2005	18.5	NA	75	27.60000038	1	male
2479	2005	14-Nov-05	17:00	2005	18.5	13.30000019	80	29.60000038	1	male
2480	2005	18-Jul-05	14:50	2005	18	NA	74	25.89999962	1	male
2480	2005	17-Nov-05	08:50	2005	18.29999924	13.60000038	79	27.79999924	1	male
2488	2005	16-Nov-05	10:45	2005	19.20000076	14	83	29.5	1	male
2489	2005	17-Nov-05	10:40	2005	19.5	13.39999962	78	28.5	0	female
2489	2005	13-May-06	17:50	2006	19.70000076	13.5	77	29.10000038	0	female
2489	2005	17-Aug-06	17:15	2006	19.20000076	13.69999981	77	28.60000038	0	female
2492	2005	11-Jul-05	16:10	2005	19	NA	76	28.79999924	0	female
2492	2005	29-Sep-05	10:00	2005	NA	NA	77	29.89999962	0	female
2492	2005	17-Nov-05	20:25	2005	19.10000038	13.10000038	78	27.39999962	0	female
2492	2005	31-Jul-06	12:25	2006	19.20000076	14	77	26.79999924	0	female
2492	2005	09-Feb-07	14:38	2007	19.5	13.30000019	77	30.79999924	0	female
2497	2005	14-Jul-05	19:00	2005	18.70000076	NA	76	28.5	1	male
2515	2005	11-Jul-05	14:50	2005	18.89999962	NA	75	29.39999962	1	male
2519	2005	14-Jul-05	19:10	2005	17.29999924	NA	71	26	1	male
2528	2005	15-Jul-05	15:55	2005	19	NA	78	28.60000038	1	male
2529	2005	14-Jul-05	16:55	2005	18.89999962	NA	78	26.5	0	female
2532	2005	18-Jul-05	14:55	2005	19.39999962	NA	76	27.10000038	0	female
2532	2005	17-Nov-05	11:50	2005	19.79999924	13.5	79	28.39999962	0	female
2533	2005	14-Jul-05	16:50	2005	19	NA	77	28.39999962	1	male
2533	2005	16-Nov-05	15:30	2005	19.10000038	13.39999962	80	28.60000038	1	male
2542	2005	18-Jul-05	14:40	2005	18.39999962	NA	76	25.70000076	1	male
2542	2005	16-Nov-05	10:30	2005	18.70000076	13.10000038	79	27.20000076	1	male
2542	2005	24-May-06	14:00	2006	18.39999962	13.19999981	79	26.60000038	1	male
2550	2005	06-Jul-05	09:20	2005	18.39999962	NA	62	22.20000076	0	female
2559	2005	15-Nov-05	12:55	2005	18.79999924	13.5	76	28	1	male
2564	2005	21-Jul-05	19:05	2005	18.79999924	NA	76	27.39999962	1	male
2565	2005	18-Jul-05	14:45	2005	18.79999924	NA	73	24.5	0	female
2575	2005	11-Jul-05	14:50	2005	19.5	NA	70	30	0	female
2576	2005	12-Aug-05	17:10	2005	18.39999962	NA	75	27.79999924	1	male
2576	2005	17-Nov-05	18:15	2005	18.60000038	13	78	28.5	1	male
2583	2005	14-Jul-05	18:55	2005	19	NA	75	25.79999924	1	male
2583	2005	16-Nov-05	14:20	2005	19.39999962	13.19999981	79	28.5	1	male
2584	2005	18-Jul-05	14:45	2005	18.79999924	NA	76	27.79999924	0	female
2584	2005	17-Nov-05	16:15	2005	18.70000076	13.80000019	79	31.39999962	0	female
2584	2005	24-May-06	15:45	2006	19	13.89999962	79	30.79999924	0	female
2585	2005	15-Nov-05	12:10	2005	18.79999924	14	77	31.20000076	0	female
2587	2005	21-Jul-05	19:10	2005	18.60000038	NA	77	30.89999962	0	female
2595	2005	17-Nov-05	18:55	2005	18.5	13	79	28	1	male
2596	2005	12-Aug-05	17:00	2005	19.39999962	NA	75	30.89999962	0	female
2596	2005	17-Nov-05	18:00	2005	19.5	13	76	27	0	female
2597	2005	16-Nov-05	12:20	2005	18.79999924	13.5	80	31.5	1	male
2604	2005	17-Nov-05	17:40	2005	19.20000076	13.39999962	77	29.89999962	0	female
2605	2005	20-Jul-05	16:00	2005	18.79999924	NA	73	26.10000038	1	male
2605	2005	15-Nov-05	12:00	2005	18.79999924	12.5	78	27.79999924	1	male
2605	2005	13-May-06	19:10	2006	19	13	77	25.70000076	1	male
2605	2005	02-Dec-07	NA	2007	18.89999962	12.60000038	78	26.39999962	1	male
2605	2005	06-Jun-08	NA	2008	18.70000076	13.39999962	77	26.39999962	1	male
2605	2005	10-Feb-09	10:05	2009	18.79999924	13	78	25.89999962	1	male
2605	2005	09-Jun-09	12:15	2009	18.79999924	13.89999962	77	26.89999962	1	male
2619	2005	22-Oct-05	NA	2005	NA	NA	NA	NA	1	male
2619	2005	16-Nov-05	10:10	2005	19.39999962	13.19999981	81	28.79999924	1	male
2621	2005	22-Oct-05	NA	2005	NA	NA	NA	NA	0	female
2621	2005	17-Nov-05	21:00	2005	19.5	13.5	78	26.60000038	0	female
2625	2005	15-Nov-05	12:35	2005	19.79999924	13.10000038	82	29.39999962	1	male
2625	2005	18-Nov-05	11:00	2005	19.89999962	13.10000038	82	27.5	1	male
2627	2005	21-Jul-05	16:10	2005	18.29999924	NA	74	NA	0	female
2628	2005	15-Nov-05	09:45	2005	17.60000038	12.69999981	80	27.5	1	male
2632	2005	15-Nov-05	11:30	2005	17.39999962	13	78	24.79999924	0	female
2650	2005	16-Nov-05	12:40	2005	18.39999962	13.30000019	78	27.39999962	1	male
2651	2005	15-Nov-05	10:00	2005	19.70000076	13.5	80	26.89999962	1	male
2651	2005	20-Nov-05	11:10	2005	19.79999924	NA	NA	28.60000038	1	male
2651	2005	16-May-07	06:36	2007	19.70000076	14	81	NA	1	male
2651	2005	12-Jul-07	15:25	2007	19.70000076	12.60000038	80	NA	1	male
2651	2005	01-Dec-07	NA	2007	19.79999924	13.39999962	80	24.89999962	1	male
2651	2005	11-Feb-09	07:10	2009	19.89999962	13.60000038	81	26.89999962	1	male
2656	2005	17-Nov-05	13:25	2005	18.89999962	13	79	27	1	male
2656	2005	13-May-06	19:35	2006	18.60000038	13.19999981	79	26.79999924	1	male
2657	2005	15-Nov-05	10:20	2005	18.20000076	13.80000019	77	27.5	0	female
2657	2005	29-Jul-06	17:10	2006	18.10000038	13.60000038	77	25.70000076	0	female
2658	2005	04-Aug-06	12:55	2006	19.5	14	77	29.60000038	0	female
2658	2005	08-Feb-07	15:06	2007	20	13.69999981	79	35.79999924	0	female
2661	2005	16-Nov-05	15:20	2005	18.5	13.60000038	79	29.60000038	1	male
2661	2005	21-Jul-06	07:10	2006	18.20000076	13.80000019	77	26.60000038	1	male
2675	2005	12-Aug-05	17:05	2005	20.29999924	NA	77	33	1	male
2675	2005	20-Nov-05	08:20	2005	20.10000038	13.69999981	80	30.79999924	1	male
2677	2005	15-Nov-05	08:50	2005	19.70000076	13.60000038	79	29.60000038	0	female
2681	2005	15-Nov-05	15:35	2005	18.5	13	78	29.70000076	1	male
2691	2005	16-Nov-05	17:15	2005	19	12.19999981	77	26.39999962	0	female
2691	2005	02-Jul-06	16:15	2006	18.20000076	12.69999981	76	24.5	0	female
2692	2005	17-Nov-05	12:20	2005	19	13.5	80	30.5	1	male
2693	2005	15-Nov-05	16:55	2005	18.5	13	80	30	1	male
2693	2005	26-May-06	12:45	2006	18.39999962	12.5	79	27.5	1	male
2693	2005	06-Feb-07	11:53	2007	18.5	12.60000038	81	26.79999924	1	male
2693	2005	01-Dec-07	NA	2007	18.5	11.80000019	81	28.5	1	male
2703	2005	15-Nov-05	15:45	2005	19.70000076	12.80000019	82	32.5	1	male
2707	2005	20-Nov-05	16:40	2005	18	13.19999981	77	29.39999962	0	female
2725	2005	16-Nov-05	16:35	2005	18.89999962	13.5	77	27.5	0	female
2725	2005	17-Nov-05	07:55	2005	19	13.80000019	77	25.20000076	0	female
2730	2005	19-Nov-05	15:05	2005	20	12.89999962	81	33.5	1	male
2731	2005	17-Nov-05	16:25	2005	19.29999924	13.69999981	82	30	1	male
2747	2005	21-Nov-05	11:00	2005	18.60000038	14.10000038	80	31.39999962	1	male
2759	2005	14-Nov-05	16:50	2005	18.39999962	14.10000038	77	31.20000076	1	male
2760	2005	15-Nov-05	09:55	2005	17.89999962	13.19999981	78	25.89999962	1	male
2762	2005	15-Nov-05	16:50	2005	19	12.89999962	74	29.60000038	0	female
2768	2005	15-Nov-05	13:00	2005	18.70000076	12.80000019	78	28.5	1	male
2768	2005	24-May-06	16:00	2006	18.60000038	13.30000019	76	NA	1	male
2768	2005	06-Feb-07	12:45	2007	18.60000038	14.10000038	78	25.70000076	1	male
2801	2005	15-Nov-05	11:35	2005	18.5	14	79	29.89999962	1	male
2806	2005	17-Nov-05	12:35	2005	19.29999924	16	81	29.60000038	1	male
2807	2005	16-Nov-05	09:10	2005	18.79999924	15.80000019	80	29	1	male
2808	2005	15-Nov-05	08:15	2005	19.29999924	14.10000038	77	28.5	0	female
2819	2005	15-Nov-05	17:00	2005	18	12.69999981	81	30	1	male
2832	2005	20-Nov-05	15:20	2005	16.79999924	12.5	75	26.20000076	0	female
2833	2005	16-Nov-05	12:05	2005	17.5	12.39999962	78	25.20000076	1	male
2833	2005	17-Nov-05	16:55	2005	17.5	12	78	25.5	1	male
2833	2005	19-May-06	15:50	2006	17.60000038	13	77	23.29999924	1	male
2838	2005	16-Oct-05	NA	2005	NA	NA	NA	NA	0	female
2838	2005	14-Nov-05	16:45	2005	17.10000038	13.69999981	76	30.60000038	0	female
2840	2005	22-Jul-06	15:30	2006	18.29999924	13.30000019	77	27.60000038	0	female
2840	2005	03-Jul-07	05:00	2007	18.39999962	12.89999962	78	NA	0	female
2841	2005	15-Nov-05	11:15	2005	18.70000076	14	78	30.79999924	0	female
2865	2005	17-Nov-05	12:00	2005	19.5	14.5	77	28.5	0	female
2865	2005	04-Aug-06	12:45	2006	19.10000038	14.30000019	75	28.89999962	0	female
2866	2005	15-Nov-05	16:00	2005	19.20000076	14	79	33	1	male
2866	2005	20-Nov-05	15:45	2005	19.39999962	13.39999962	79	30	1	male
2866	2005	29-May-06	11:00	2006	18.89999962	14.69999981	78	28.29999924	1	male
2874	2005	17-Nov-05	20:30	2005	18	12.60000038	79	27	1	male
2904	2005	17-Nov-05	18:30	2005	20.10000038	14.19999981	81	32	1	male
2904	2005	12-Aug-06	10:30	2006	19.70000076	13.89999962	79	30.39999962	1	male
2904	2005	11-Feb-07	11:15	2007	20.20000076	13.89999962	82	31.60000038	1	male
2906	2005	17-Nov-05	19:10	2005	19.29999924	13	78	29.79999924	1	male
2906	2005	14-Jun-06	10:00	2006	18.79999924	13.5	78	27.29999924	1	male
2923	2005	15-Nov-05	15:15	2005	19.60000038	13.5	77	28.89999962	1	male
2924	2005	19-Nov-05	09:20	2005	19	12.80000019	79	27	1	male
2924	2005	20-Nov-05	11:40	2005	19.10000038	13	79	28.79999924	1	male
2924	2005	14-May-06	17:45	2006	19.20000076	13	77	27	1	male
2924	2005	17-Aug-06	16:00	2006	18.70000076	12.30000019	75	27.89999962	1	male
2926	2005	15-Nov-05	09:35	2005	18.20000076	13.60000038	76	26.20000076	0	female
2935	2005	17-Nov-05	17:00	2005	18.20000076	13.10000038	79	26.60000038	1	male
2939	2005	17-Nov-05	11:35	2005	18	13	74	24.5	0	female
2944	2005	16-Nov-05	10:15	2005	18.70000076	13.80000019	79	27.89999962	1	male
2944	2005	10-Feb-07	08:50	2007	18.79999924	14.39999962	79	26.89999962	1	male
2945	2005	16-Nov-05	16:05	2005	19.10000038	13.69999981	79	29	1	male
2945	2005	17-Nov-05	20:50	2005	19	14	78	26.39999962	1	male
2945	2005	30-May-06	11:45	2006	18.39999962	15	78	26.5	1	male
2964	2005	15-Nov-05	14:20	2005	18.89999962	13.19999981	77	26.89999962	0	female
2964	2005	16-Nov-05	17:10	2005	19	13.5	78	25.20000076	0	female
2966	2005	15-Nov-05	09:30	2005	20	13	76	27.89999962	0	female
2966	2005	14-May-06	17:25	2006	20	13.39999962	75	30	0	female
2968	2005	15-Nov-05	09:40	2005	19.55000019	12.6500001	76.5	30.70000076	1	male
2968	2005	15-May-06	11:20	2006	19.70000076	12.5	77	28.20000076	1	male
2969	2005	16-Nov-05	16:15	2005	19	13	79	27	1	male
2971	2005	14-Nov-05	17:10	2005	17.79999924	13.5	77	28.60000038	1	male
2971	2005	15-Nov-05	13:05	2005	17.70000076	13.19999981	78	26.89999962	1	male
3014	2005	15-Nov-05	08:05	2005	19	13	78	30.29999924	1	male
3042	2005	15-Nov-05	08:40	2005	19.29999924	13.89999962	76	26.29999924	0	female
3050	2005	01-Jul-05	16:05	2005	16	NA	71	22.39999962	0	female
3050	2005	20-Nov-05	11:50	2005	16.39999962	12	74	25.39999962	0	female
3050	2005	01-Jun-07	05:00	2007	16.10000038	11.39999962	74	23.60000038	0	female
3050	2005	19-Jul-07	05:00	2007	16.10000038	11.39999962	72	NA	0	female
3050	2005	20-May-08	NA	2008	16.10000038	13.10000038	73	23.70000076	0	female
3050	2005	28-Apr-09	12:30	2009	16.5	12.80000019	74	25.89999962	0	female
3050	2005	08-Jun-09	10:50	2009	16.5	12.60000038	74	24.20000076	0	female
3052	2005	16-Nov-05	11:10	2005	18.29999924	13.10000038	80	27.5	1	male
3053	2005	04-Jul-05	15:20	2005	NA	NA	NA	23.79999924	0	female
3055	2005	11-Jul-05	15:55	2005	NA	NA	NA	25.5	1	male
3067	2005	15-Nov-05	11:05	2005	19	13.30000019	79	28.20000076	1	male
4378	2005	04-Oct-05	10:00	2005	NA	NA	76	27	1	male
4378	2005	23-Oct-05	10:00	2005	NA	NA	77	28.89999962	1	male
4378	2005	15-Nov-05	16:40	2005	18.29999924	13	77	29.20000076	1	male
4378	2005	15-May-06	12:25	2006	18.39999962	13.19999981	77	27.39999962	1	male
4378	2005	17-Jun-09	18:20	2009	18.39999962	13.10000038	78	28.39999962	1	male
4379	2005	23-Feb-05	13:00	2005	NA	NA	74	29.39999962	1	male
4380	2005	25-Oct-05	13:00	2005	NA	NA	75	29	0	female
4380	2005	15-Nov-05	15:10	2005	18.5	13.30000019	76	28	0	female
4380	2005	19-May-06	15:30	2006	18.70000076	13.80000019	76	25.5	0	female
4380	2005	22-Jul-06	16:30	2006	18.60000038	14.39999962	75	25.79999924	0	female
4380	2005	06-Feb-07	09:07	2007	18.70000076	13.80000019	77	25.39999962	0	female
4380	2005	01-Dec-07	NA	2007	18.60000038	13.69999981	77	27	0	female
4380	2005	07-May-08	NA	2008	19.20000076	13.89999962	77	25.79999924	0	female
4380	2005	07-Jun-09	15:30	2009	18.5	13.30000019	77	30	0	female
4381	2005	26-Oct-05	17:00	2005	NA	NA	72	29.60000038	0	female
4381	2005	17-Nov-05	16:40	2005	19.20000076	13.5	75	30	0	female
4394	2005	14-Nov-05	16:40	2005	19.39999962	13.5	76	32.79999924	0	female
4394	2005	15-Nov-05	17:35	2005	19.39999962	13.69999981	76	33.20000076	0	female
4395	2005	15-Nov-05	10:40	2005	21	13.80000019	81	33.09999847	1	male
4395	2005	19-May-06	16:10	2006	21.10000038	14.10000038	82	32.20000076	1	male
4396	2005	17-Nov-05	07:40	2005	19	12.80000019	76	28.60000038	0	female
3276	2006	09-Feb-07	15:30	2007	18	13.39999962	80	29	0	female
3276	2006	05-Jul-08	NA	2008	17.29999924	13.60000038	79	27.89999962	0	female
3286	2006	06-Feb-07	11:15	2007	19.60000038	13.39999962	76	28.79999924	0	female
3286	2006	08-Jul-07	12:00	2007	19.29999924	13.5	75	NA	0	female
3288	2006	09-Feb-07	14:45	2007	19.39999962	13.30000019	78	29.5	0	female
3301	2006	10-Feb-07	10:25	2007	19.5	13.60000038	80	27.29999924	1	male
3302	2006	10-May-08	NA	2008	19.20000076	13.5	77	27.39999962	0	female
3302	2006	07-Jul-08	NA	2008	18.29999924	14.60000038	77	28.29999924	0	female
3302	2006	10-Feb-09	11:40	2009	18.29999924	12.80000019	77	27.70000076	0	female
3302	2006	23-May-09	22:40	2009	18.10000038	12.69999981	76	28.29999924	0	female
3302	2006	22-Jan-10	17:20	2010	18.70000076	12.89999962	76	29.10000038	0	female
3304	2006	07-Feb-07	08:24	2007	19.89999962	14.10000038	82	30.20000076	1	male
3321	2006	09-Feb-07	15:14	2007	19.79999924	13.60000038	77	27.79999924	0	female
3340	2006	09-Feb-07	15:20	2007	19.5	13.69999981	78	31	0	female
3340	2006	12-Jun-07	05:00	2007	18	13	75	NA	0	female
3340	2006	04-Dec-07	NA	2007	19.20000076	13.19999981	77	29.29999924	0	female
3350	2006	10-Feb-07	09:10	2007	19.39999962	14	77	27.5	0	female
3350	2006	16-May-07	08:40	2007	19.39999962	14	77	28.20000076	0	female
3370	2006	06-Feb-07	11:44	2007	NA	NA	NA	NA	1	male
3370	2006	07-Feb-07	08:54	2007	19.39999962	13.69999981	78	27	1	male
3370	2006	12-Feb-09	08:30	2009	18.89999962	14.10000038	79	26.5	1	male
3394	2006	06-Feb-07	09:28	2007	19.20000076	13.69999981	80	27.5	1	male
3395	2006	07-Feb-07	10:50	2007	19	13.39999962	77	28.29999924	0	female
3395	2006	07-Jun-09	12:40	2009	18.29999924	13.69999981	77	27.5	0	female
3395	2006	11-Jun-09	09:45	2009	18.29999924	13.69999981	77	27.79999924	0	female
3404	2006	06-Feb-07	10:11	2007	18.60000038	13	77	24.20000076	0	female
3415	2006	07-Feb-07	13:10	2007	19	13.5	78	29.39999962	0	female
3425	2006	07-Feb-07	12:49	2007	18.39999962	13.80000019	75	28.5	0	female
3427	2006	01-Aug-06	12:40	2006	NA	NA	NA	21	0	female
3427	2006	08-Feb-07	15:20	2007	18.29999924	13.80000019	75	26.20000076	0	female
3427	2006	16-May-07	08:01	2007	18.29999924	13.80000019	76	25.60000038	0	female
3429	2006	11-Jul-06	11:20	2006	NA	NA	NA	23	0	female
3429	2006	11-Feb-07	14:26	2007	18.5	13.5	77	25.10000038	0	female
