,rating,year,max_players,log.play.time,two.players,three.players,weight,mech.pca.1,mech.pca.2,mech.pca.3,log.owned,log.n.ratings
1856,7.48871,1995,6,2.47712125471966,1.14285714285714,1.67741935483871,4.236,-0.619845498333323,-2.18053045451075,0.769297837831475,3.17897694729317,3.02366391819779
power-grid-first-sparks,6.88287,2011,6,1.77815125038364,1.4375,2,2.6906,-0.075291353855226,-0.611536928911489,-1.19836971393095,3.5729877081982,3.47683162851226
cartagena,6.7107,2000,5,1.65321251377534,2.07317073170732,2.57894736842105,1.6129,0.357212223694641,-0.054186562382007,-0.872027530803168,3.86177329671869,3.81848982220421
olympos,6.99582,2011,5,1.8750612633917,1.6046511627907,2.26086956521739,2.9652,-1.29503666585857,-0.766945576013895,0.818201097013186,3.43663963169266,3.34478512263266
starfarers-catan,6.81571,1999,4,2.07918124604762,1.29032258064516,2.39393939393939,2.5829,-0.385309890120143,-0.197001483907866,0.91368115019242,3.77151398997967,3.64512739925839
spot-it,6.74059,2009,8,1.17609125905568,1.78260869565217,2.22916666666667,1.0366,-0.385309890120143,-0.197001483907866,0.91368115019242,4.00804630615835,3.79330135361311
rune-age,6.85826,2011,4,1.77815125038364,2.32758620689655,2.30188679245283,2.2882,1.12429061508107,1.97080096238482,0.043776291085665,3.73583833431707,3.55930801090701
blue-moon,6.75222,2004,2,1.47712125471966,2.95714285714286,0,2.1713,0.13550282646474,1.44245352384783,-0.025311223418434,3.79823617636794,3.70113606609253
unfair,7.67699,2017,5,2.09691001300806,2.08,2.36363636363636,2.6486,-1.49157388991466,1.51657564051332,-2.18618301617367,3.41747169320329,3.06333335895175
diamant,6.74105,2005,8,1.47712125471966,1.14864864864865,1.52325581395349,1.118,-0.385309890120143,-0.197001483907866,0.91368115019242,3.65877432084436,3.71332250498703
murano,7.27722,2014,4,1.8750612633917,2.16129032258065,2.29032258064516,2.734,-0.713491257135114,-2.51106560904538,1.74941912561975,3.24029958200271,3.12188798510368
giants,7.01028,2008,5,1.95424250943932,1.43333333333333,1.82857142857143,2.9541,-0.385309890120143,-0.197001483907866,0.91368115019242,3.47552591503928,3.32837960343874
d-day-dice,6.87867,2012,4,1.65321251377534,2.39583333333333,1.95238095238095,2.0573,0.603477898496189,0.331345954629121,0.982768664696519,3.67384997734295,3.48015072527328
staufer-dynasty,7.25154,2014,5,1.95424250943932,1.71428571428571,2.21739130434783,3.0357,-0.985018129593656,-1.18148102101752,-1.29384976711019,3.28375338333253,3.13830269816628
warmachine-prime-mk-ii,7.92368,2010,4,1.77815125038364,2.83333333333333,1.25,3.7167,1.50278273697397,1.09991954161846,0.802704559745605,3.12123145514962,2.88874096068289
necromunda,7.26016,1995,4,1.47712125471966,2.9375,1.75,3.0779,2.62379697268165,0.371853042377949,-0.224075852590042,3.25333800532611,3.19838213000829
age-renaissance,7.10519,1996,6,2.55630250076729,1.02857142857143,1.43243243243243,3.8479,-0.385309890120143,-0.197001483907866,0.91368115019242,3.40001963506516,3.29092455938275
call-cthulhu-card-game,6.96965,2008,2,1.47712125471966,2.90697674418605,0,2.8942,-1.5747977114558,0.987410991095382,-0.930517570255247,3.68106024363181,3.42602301568988
saboteur,6.63483,2004,10,1.47712125471966,1,1.18343195266272,1.3346,-0.763802012013039,0.673879936858499,0.15475288153248,4.38665945541419,4.22667722078456
magic-labyrinth,6.9048,2009,4,1.17609125905568,2.33333333333333,2.5,1.2722,1.92756352320453,-0.494427626684669,-0.267310785937658,3.67228262478892,3.46716396596909
battletech,6.96481,1985,20,1.95424250943932,2.66666666666667,2.03703703703704,3.3851,1.50278273697397,1.09991954161846,0.802704559745605,3.59681693591559,3.45818443557026
star-trek-attack-wing,7.60531,2013,99,1.77815125038364,2.78205128205128,2.21311475409836,2.704,1.50278273697397,1.09991954161846,0.802704559745605,3.4605971888976,3.20085049809108
blokus-3d,6.82964,2003,4,1.30102999566398,2.17777777777778,2.27659574468085,1.7542,-0.998337620226219,-1.30964903374438,0.010369569171534,3.62664826847401,3.53781909507327
high-society,6.76496,1995,5,1.47712125471966,1.04761904761905,2,1.5499,-0.385309890120143,-0.197001483907866,0.91368115019242,3.68699356626468,3.63998424804159
himalaya,7.0321,2002,4,1.77815125038364,1.11538461538462,1.575,2.5708,-1.29503666585857,-0.766945576013895,0.818201097013186,3.27369558793009,3.291590825658
timeline-inventions,6.74246,2010,8,1.17609125905568,1.79545454545455,2.2093023255814,1.1194,-0.385309890120143,-0.197001483907866,0.91368115019242,3.93444794894897,3.71916549408921
falling-sky-gallic-revolt-against-caesar,8.11297,2016,4,2.55630250076729,1.81818181818182,1.72222222222222,3.9818,1.40913697817218,0.769384387083821,1.78282584753388,3.3151303171836,2.81224469680037
krosmaster-arena,6.96735,2012,4,1.77815125038364,2.97297297297297,1.23809523809524,2.6626,2.01587266223954,0.587677014541548,-1.5326453426763,3.75572244490346,3.43104194533589
civil-war,7.66988,1983,2,3.07918124604762,2.81818181818182,0,3.7778,0.603477898496189,0.331345954629121,0.982768664696519,3.35793484700045,2.98362628712453
axis-allies-europe-1940,7.53921,2010,6,2.55630250076729,2.30612244897959,2.21621621621622,3.3939,0.509832139694398,0.000810800094487,1.9628899524848,3.4111144185509,3.10277661488344
quarto,6.81788,1991,2,1.30102999566398,2.97368421052632,0,2.0295,-0.385309890120143,-0.197001483907866,0.91368115019242,3.7570162347313,3.58916739054605
ys,6.94409,2004,4,1.95424250943932,1.60975609756098,2.16666666666667,2.9188,-0.478955648921935,-0.5275366384425,1.8938024379807,3.50650503240487,3.37125262912494
too-many-bones,8.83861,2017,4,2.07918124604762,2.33333333333333,2.76190476190476,3.7959,0.224985776603293,1.20222737539549,0.223840396036578,3.03059972196595,2.7481880270062
catacombs-third-edition,7.79146,2015,5,1.95424250943932,2.42857142857143,2.125,2.2308,0.513994948357637,0.571572103081468,0.733617045241507,3.25983269906348,2.90254677931399
cv,6.79908,2013,4,1.77815125038364,2.6271186440678,2.26315789473684,1.8522,-1.40209093977611,1.27634949206097,-1.93703139671866,3.71875073473967,3.58557351862273
cah-n-gun,6.65628,2005,6,1.47712125471966,1,1.03703703703704,1.2777,0.513994948357637,0.571572103081468,0.733617045241507,3.89971109457114,3.94418646128369
mascarade,6.71402,2013,13,1.47712125471966,1.15625,1.28358208955224,1.5177,0.513994948357637,0.571572103081468,0.733617045241507,3.97968492382703,3.79685174904989
carolus-magnus,6.8537,2000,4,1.77815125038364,2.32558139534884,2.57142857142857,2.5881,1.25235425350918,0.143625721620346,0.177181271489209,3.55132798800385,3.4888326343824
successors-third-edition,7.51028,2008,4,2.47712125471966,1.44,1.83870967741935,3.3143,0.509832139694398,0.000810800094487,1.9628899524848,3.15136985024746,3.01157044359728
blokus-trigon,6.94105,2006,4,1.30102999566398,2.02564102564103,2.62222222222222,1.962,-0.998337620226219,-1.30964903374438,0.010369569171534,3.46731206298055,3.39216914948974
51st-state,6.92797,2010,4,1.95424250943932,2.625,2.55555555555556,3.1013,-0.675492872978022,1.75598457808472,-1.11058167520616,3.52022143588196,3.39759243403812
coup-rebellion-g54,7.20258,2014,6,1.17609125905568,1.06666666666667,1.70588235294118,1.963,0.513994948357637,0.571572103081468,0.733617045241507,3.62991903550354,3.17551181336345
dale-merchants,7.34743,2015,4,1.60205999132796,2.90909090909091,2.40909090909091,2.0196,-1.40209093977611,1.27634949206097,-1.93703139671866,3.32776748990273,3.10140335055533
smash-its-your-fault,7.76778,2016,2,1.77815125038364,0,0,2,-0.857447770814831,0.343344782323865,1.13487416932076,3.5478977175631,2.93550726582471
thunderbirds,7.71672,2015,4,1.77815125038364,2.09090909090909,2.66666666666667,2.5263,-0.385309890120143,-0.197001483907866,0.91368115019242,3.31785448933147,2.9912260756925
exit-game-abandoned-cabin,7.95424,2016,6,1.95424250943932,2.65,2.7,2.8,-0.385309890120143,-0.197001483907866,0.91368115019242,3.23829706787539,2.84385542262316
ad-astra,6.89557,2009,5,1.77815125038364,1.125,2.18421052631579,2.6728,-0.385309890120143,-0.197001483907866,0.91368115019242,3.41995574848976,3.41430468812833
hunters-german-u-boats-war-1939-43,7.72348,2013,2,2.07918124604762,1.3,0,2.5556,0.603477898496189,0.331345954629121,0.982768664696519,3.3285834497142,2.95085145888855
dice-city,6.91185,2015,4,1.77815125038364,2.63636363636364,2.46428571428571,2.038,0.603477898496189,0.331345954629121,0.982768664696519,3.64463550376815,3.40397796366935
star-wars-epic-duels,6.97512,2002,6,1.47712125471966,2.51219512195122,1.48484848484848,1.7619,0.513994948357637,0.571572103081468,0.733617045241507,3.54406804435028,3.43264866001311
thunderstone-advance-numenera,7.48243,2013,5,1.95424250943932,2.6,2.66666666666667,2.7018,-1.5747977114558,0.987410991095382,-0.930517570255247,3.40619942366331,3.01241537476243
ghost-blitz,6.77687,2010,8,1.30102999566398,1.71875,2.03571428571429,1.1446,-0.385309890120143,-0.197001483907866,0.91368115019242,3.74460587541424,3.60042832573213
space-cadets-dice-duel,6.92066,2013,8,1.47712125471966,1,1,2.0737,1.92756352320453,-0.494427626684669,-0.267310785937658,3.61668552089551,3.39022836246913
forge-war,7.46213,2015,4,2.25527250510331,2.20833333333333,2.68181818181818,3.7368,0.938775734588195,-1.02277506522166,-0.336398300441757,3.34869419026554,3.04414762087872
little-prince-make-me-planet,6.93354,2013,5,1.39794000867204,2.4,2.16666666666667,1.5986,-2.01238660649954,-0.122879367242378,-1.24719064256282,3.46908529912312,3.37894269861344
mega-civilization,8.36158,2015,18,2.85733249643127,1.05,1.05,3.8305,-1.20139090705678,-0.436410421479261,-0.161920190775092,2.98272338766855,2.76117581315573
hostage-negotiator,7.17454,2015,1,1.30102999566398,0,0,1.973,-0.586009922839469,1.51575842963237,-0.861430055751148,3.51161602056914,3.18949031369937
battle-cry-150th-civil-war-anniversary-edition,7.64333,2010,2,1.65321251377534,2.91891891891892,0,2.069,1.34600001231097,0.47416087615498,-0.802940016299069,3.25309558584903,2.96236933567002
balloon-cup,6.70913,2003,2,1.47712125471966,2.875,0,1.4604,-1.57988302894968,0.434470999287104,-0.920848459435033,3.72501272534116,3.71045586433542
breakout-normandy,7.67081,1992,2,2.38021124171161,2.875,0,3.3618,-0.385309890120143,-0.197001483907866,0.91368115019242,3.29269900304393,2.94497590841205
duel-ages-ii,7.56814,2013,8,2.17609125905568,2.68421052631579,1.72413793103448,3.3457,2.95909480877365,-0.982267977472828,-1.54324281772832,3.30835094858673,2.99913054128737
medina-second-edition,7.37484,2014,4,1.77815125038364,2.05882352941176,2.28571428571429,2.3617,-0.713491257135114,-2.51106560904538,1.74941912561975,3.27253777737524,3.05230909964732
ancient-world,7.228,2014,4,1.95424250943932,1.76470588235294,2.42857142857143,2.7391,-1.02359881788321,0.405468071294609,-1.17810312805872,3.36191661866864,3.14301480025409
world-flames,7.49801,1985,7,3.77815125038364,1.64285714285714,1.80769230769231,4.5984,0.603477898496189,0.331345954629121,0.982768664696519,3.34064237756071,3.06818586174616
prodigals-club,7.45945,2015,5,2,1.875,2.29411764705882,3.1739,-0.763802012013039,0.673879936858499,0.15475288153248,3.35698140099313,2.99738638439731
arctic-scavengers,6.9588,2009,5,1.77815125038364,1.56756756756757,2.39024390243902,2.2698,-1.5747977114558,0.987410991095382,-0.930517570255247,3.45757914699576,3.35082927358297
havana,6.88971,2009,4,1.65321251377534,2.07894736842105,2.74285714285714,2.2139,-1.57988302894968,0.434470999287104,-0.920848459435033,3.4983105537896,3.40260524191991
royals,7.2742,2014,5,1.77815125038364,1.65,2.22727272727273,2.2838,-2.10603236530134,-0.453414521777012,-0.26706935477454,3.2626883443017,3.11193427633268
transamerica,6.66511,2001,6,1.47712125471966,1.47311827956989,1.89473684210526,1.3599,-0.385309890120143,-0.197001483907866,0.91368115019242,3.80009818017478,3.83244504117411
victory-lost,7.65753,2006,2,2.55630250076729,2.84375,0,2.6012,0.603477898496189,0.331345954629121,0.982768664696519,3.23477029516092,2.94398887507377
thunderstone-advance-worlds-collide,7.92963,2014,5,1.77815125038364,2.33333333333333,2.55555555555556,2.7857,-1.5747977114558,0.987410991095382,-0.930517570255247,3.22993768590793,2.83442070368153
house-divided,7.10332,1981,2,2.38021124171161,2.96296296296296,0,2.6511,0.603477898496189,0.331345954629121,0.982768664696519,3.53262700122889,3.23172438332852
turn-tide,6.80966,1997,5,1.47712125471966,1,1.81818181818182,1.535,-0.763802012013039,0.673879936858499,0.15475288153248,3.6414741105041,3.50119624202709
im-boss,6.8303,1994,6,1.77815125038364,1,1.37777777777778,1.98,-0.591095240333345,0.962818437824091,-0.851760944930934,3.53007156883738,3.4895366294821
walnut-grove,7.01681,2011,4,1.77815125038364,2.16,2.40909090909091,2.457,-0.619845498333323,-2.18053045451075,0.769297837831475,3.29797924415936,3.25911584418507
middle-earth,7.20825,1995,5,1.95424250943932,2.95833333333333,1.93548387096774,3.6436,1.12429061508107,1.97080096238482,0.043776291085665,3.39619934709574,3.19534605834842
steel-driver,7.02748,2008,6,1.77815125038364,1,1.80769230769231,2.8047,-0.385309890120143,-0.197001483907866,0.91368115019242,3.31175386105575,3.24797326636181
warhammer-diskwars,7.29145,2013,4,1.95424250943932,2.85714285714286,1.88,2.7479,1.12429061508107,1.97080096238482,0.043776291085665,3.50960570461156,3.16076856186113
gulo-gulo,6.87393,2003,6,1.30102999566398,1.85294117647059,2.44117647058824,1.0767,0.735704345587537,-0.925067983148372,-0.113099262143227,3.43964842956347,3.41313205043487
onirim,6.74106,2010,2,1.17609125905568,2.23684210526316,0,1.6519,-1.57988302894968,0.434470999287104,-0.920848459435033,3.83746217148599,3.61129836229643
omen-reign-war,7.40911,2011,2,1.47712125471966,2.88888888888889,0,2.3483,-0.769138631779814,1.42544942355008,-0.130460387417882,3.34498141392726,3.01828430842653
star-trek-ascendancy,7.80535,2016,3,2.25527250510331,1,2.71428571428571,2.963,2.62379697268165,0.371853042377949,-0.224075852590042,3.34478512263266,2.93550726582471
ground-floor,7.14891,2012,6,2.17609125905568,1.575,2.17391304347826,3.7108,-0.385309890120143,-0.197001483907866,0.91368115019242,3.33745926129066,3.15320490008428
empires-arms,7.5303,1983,7,4.07918124604763,1.16,1.21739130434783,4.4309,1.50278273697397,1.09991954161846,0.802704559745605,3.25358028956218,3.03059972196595
traders-osaka,6.88247,2006,4,1.47712125471966,2.67741935483871,2.30909090909091,2.0462,-1.57988302894968,0.434470999287104,-0.920848459435033,3.49262072204319,3.37748838337613
timeline-historical-events,6.83601,2011,8,1.17609125905568,2.125,2.375,1.1275,-0.385309890120143,-0.197001483907866,0.91368115019242,3.72189301621496,3.4607475418442
lost-cities-board-game,6.83096,2008,4,1.77815125038364,2,2.61904761904762,1.7471,-1.57988302894968,0.434470999287104,-0.920848459435033,3.5856862784525,3.45055700941833
diamonds-club,7.08608,2008,4,1.8750612633917,2,2.20588235294118,2.6176,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.12872228433843,3.19728055812562
vampire-eternal-struggle,7.08224,1994,5,2.07918124604762,1.18,1.51111111111111,3.32,-0.763802012013039,0.673879936858499,0.15475288153248,3.39550112430563,3.29380435991934
